Gene stable ID	Macaque gene stable ID	Macaque gene name	Gene name
ENSMUSG00000020721	ENSMMUG00000002959	HELZ	Helz
ENSMUSG00000030838	ENSMMUG00000023582	USH1C	Ush1c
ENSMUSG00000010290	ENSMMUG00000058025	C13H2orf49	AI597479
ENSMUSG00000035969	ENSMMUG00000016313	RUSC2	Rusc2
ENSMUSG00000025899	ENSMMUG00000005437	ALKBH8	Alkbh8
ENSMUSG00000038179	ENSMMUG00000017327	SLAMF7	Slamf7
ENSMUSG00000019984	ENSMMUG00000017544	MED23	Med23
ENSMUSG00000006641	ENSMMUG00000010257	SLC5A6	Slc5a6
ENSMUSG00000074607	ENSMMUG00000002810	TOX2	Tox2
ENSMUSG00000039356	ENSMMUG00000012498	EXOSC2	Exosc2
ENSMUSG00000025905	ENSMMUG00000065247	OPRK1	Oprk1
ENSMUSG00000017817	ENSMMUG00000022865	JPH2	Jph2
ENSMUSG00000033774	ENSMMUG00000020909	NPBWR1	Npbwr1
ENSMUSG00000008136	ENSMMUG00000016594	FHL2	Fhl2
ENSMUSG00000035399	ENSMMUG00000002838	OSER1	Oser1
ENSMUSG00000027363	ENSMMUG00000014884	USP8	Usp8
ENSMUSG00000077248	ENSMMUG00000026504	U6	Gm23275
ENSMUSG00000025898	ENSMMUG00000013724	CWF19L2	Cwf19l2
ENSMUSG00000015355	ENSMMUG00000015812	CD48	Cd48
ENSMUSG00002075752	ENSMMUG00000032793	U6	Gm56305
ENSMUSG00000119062	ENSMMUG00000028337	U6	Gm22950
ENSMUSG00000076548	ENSMMUG00000049015		Igkv4-69
ENSMUSG00000056268	ENSMMUG00000013962	DENND1B	Dennd1b
ENSMUSG00000076549	ENSMMUG00000049015		Igkv4-68
ENSMUSG00000020722	ENSMMUG00000002958	CACNG1	Cacng1
ENSMUSG00000042788	ENSMMUG00000016314	FAM166B	Fam166b
ENSMUSG00000038203	ENSMMUG00000013463	HOXA13	Hoxa13
ENSMUSG00000040938	ENSMMUG00000021176	SLC16A11	Slc16a11
ENSMUSG00000056215	ENSMMUG00000000915	LRGUK	Lrguk
ENSMUSG00000041624	ENSMMUG00000013419	GUCY1A2	Gucy1a2
ENSMUSG00000029326	ENSMMUG00000048621		Enoph1
ENSMUSG00000029326	ENSMMUG00000047658		Enoph1
ENSMUSG00000025894	ENSMMUG00000010990	AASDHPPT	Aasdhppt
ENSMUSG00000020723	ENSMMUG00000060082	CACNG4	Cacng4
ENSMUSG00000028458	ENSMMUG00000016316	TESK1	Tesk1
ENSMUSG00000044367	ENSMMUG00000055158	SLC16A13	Slc16a13
ENSMUSG00000029614	ENSMMUG00000007433		Rpl6
ENSMUSG00000029614	ENSMMUG00000064773		Rpl6
ENSMUSG00000029614	ENSMMUG00000041725		Rpl6
ENSMUSG00000025893	ENSMMUG00000010989	KBTBD3	Kbtbd3
ENSMUSG00000041124	ENSMMUG00000010988	MSANTD4	Msantd4
ENSMUSG00000018999	ENSMMUG00000000916	SLC35B4	Slc35b4
ENSMUSG00000025892	ENSMMUG00000010987	GRIA4	Gria4
ENSMUSG00000040373	ENSMMUG00000052025	CACNG5	Cacng5
ENSMUSG00000025731	ENSMMUG00000021968	METTL26	Mettl26
ENSMUSG00000042272	ENSMMUG00000019690	SESTD1	Sestd1
ENSMUSG00000028459	ENSMMUG00000016318	CD72	Cd72
ENSMUSG00000050640	ENSMMUG00000001485	TMEM150C	Tmem150c
ENSMUSG00000000317	ENSMMUG00000016268	BCL6B	Bcl6b
ENSMUSG00000071192	ENSMMUG00000021967	WFIKKN1	Wfikkn1
ENSMUSG00000025730	ENSMMUG00000038629	RAB40C	Rab40c
ENSMUSG00000105220	ENSMMUG00000026904	mml-mir-497	Mir497
ENSMUSG00000065411	ENSMMUG00000027038	mml-mir-195	Mir195a
ENSMUSG00000027215	ENSMMUG00000019268	CD82	Cd82
ENSMUSG00000066877	ENSMMUG00000001390	NCK2	Nck2
ENSMUSG00000034354	ENSMMUG00000022236	MTMR3	Mtmr3
ENSMUSG00000013622	ENSMMUG00000060247	ATRAID	Atraid
ENSMUSG00000019987	ENSMMUG00000017540	ARG1	Arg1
ENSMUSG00000001642	ENSMMUG00000000917	AKR1B1	Akr1b3
ENSMUSG00000036009	ENSMMUG00000002514	METTL25	Mettl25
ENSMUSG00000026051	ENSMMUG00000001697	ECRG4	Ecrg4
ENSMUSG00000015316	ENSMMUG00000015809	SLAMF1	Slamf1
ENSMUSG00000084690	ENSMMUG00000026424	SNORA16B	Gm24896
ENSMUSG00000049093	ENSMMUG00000000648	IL23R	Il23r
ENSMUSG00000025888	ENSMMUG00000009852	CASP1	Casp1
ENSMUSG00000025888	ENSMMUG00000009854		Casp1
ENSMUSG00000019897	ENSMMUG00000063005	CCDC59	Ccdc59
ENSMUSG00000025728	ENSMMUG00000029296	PIGQ	Pigq
ENSMUSG00000030862	ENSMMUG00000020346	CPXM2	Cpxm2
ENSMUSG00000028460	ENSMMUG00000063329	SIT1	Sit1
ENSMUSG00000076501	ENSMMUG00000049692		Igkv2-137
ENSMUSG00000076501	ENSMMUG00000051243		Igkv2-137
ENSMUSG00002076481	ENSMMUG00000033058		Gm55474
ENSMUSG00000006498	ENSMMUG00000016450	PTBP1	Ptbp1
ENSMUSG00000039354	ENSMMUG00000019539	SMARCAL1	Smarcal1
ENSMUSG00000088088	ENSMMUG00000038988	RNase_MRP	Rmrp
ENSMUSG00000028461	ENSMMUG00000016327	CCDC107	Ccdc107
ENSMUSG00000030330	ENSMMUG00000016985	ING4	Ing4
ENSMUSG00000070780	ENSMMUG00000012036	RBM47	Rbm47
ENSMUSG00000025887	ENSMMUG00000016548	CASP12	Casp12
ENSMUSG00000051517	ENSMMUG00000016323	ARHGEF39	Arhgef39
ENSMUSG00000050965	ENSMMUG00000018378	PRKCA	Prkca
ENSMUSG00000072770	ENSMMUG00000016983	ACRBP	Acrbp
ENSMUSG00000030930	ENSMMUG00000010115	CHST15	Chst15
ENSMUSG00000028463	ENSMMUG00000050822	CA9	Car9
ENSMUSG00000017943	ENSMMUG00000002839	GDAP1L1	Gdap1l1
ENSMUSG00000032006	ENSMMUG00000005353	PDGFD	Pdgfd
ENSMUSG00000042744	ENSMMUG00000007126	HECTD4	Hectd4
ENSMUSG00000000049	ENSMMUG00000015120	APOH	Apoh
ENSMUSG00000067714	ENSMMUG00000017619	LPAR5	Lpar5
ENSMUSG00000090113	ENSMMUG00000000616		Nhlrc4
ENSMUSG00000040857	ENSMMUG00000014599	ERF	Erf
ENSMUSG00000063681	ENSMMUG00000012322	CRB1	Crb1
ENSMUSG00000025727	ENSMMUG00000060264	PRR35	A930017K11Rik
ENSMUSG00000047619	ENSMMUG00000042509	DDI1	Ddi1
ENSMUSG00000048486	ENSMMUG00000029871	FITM2	Fitm2
ENSMUSG00000030364	ENSMMUG00000015293	CLEC2D	Clec2h
ENSMUSG00000065382	ENSMMUG00000051082	U6	Gm23097
ENSMUSG00000065382	ENSMMUG00000053303	U6	Gm23097
ENSMUSG00000037326	ENSMMUG00000000615	CAPN15	Capn15
ENSMUSG00000047193	ENSMMUG00000018308	DYNC2H1	Dync2h1
ENSMUSG00000027364	ENSMMUG00000008574	USP50	Usp50
ENSMUSG00000030701	ENSMMUG00000004791	PLEKHB1	Plekhb1
ENSMUSG00000020412	ENSMMUG00000001675	ASCC2	Ascc2
ENSMUSG00000079299	ENSMMUG00000044047	KLRB1	Klrb1
ENSMUSG00000028464	ENSMMUG00000016321	TPM2	Tpm2
ENSMUSG00000030361	ENSMMUG00000044047	KLRB1	Klrb1a
ENSMUSG00000025907	ENSMMUG00000009990	RB1CC1	Rb1cc1
ENSMUSG00000078949	ENSMMUG00000022215	R3HDML	R3hdml
ENSMUSG00000026842	ENSMMUG00000012499	ABL1	Abl1
ENSMUSG00000042726	ENSMMUG00000005255	TRAFD1	Trafd1
ENSMUSG00000046733	ENSMMUG00000057981	GPRC5A	Gprc5a
ENSMUSG00000030205	ENSMMUG00000032125	GPRC5D	Gprc5d
ENSMUSG00000003541	ENSMMUG00000064297	IER3	Ier3
ENSMUSG00000059714	ENSMMUG00000014071	FLOT1	Flot1
ENSMUSG00000042770	ENSMMUG00000017633	HEBP1	Hebp1
ENSMUSG00000028465	ENSMMUG00000031856	TLN1	Tln1
ENSMUSG00000030207	ENSMMUG00000017636	FAM234B	Fam234b
ENSMUSG00000018401	ENSMMUG00000046171	MTMR4	Mtmr4
ENSMUSG00000043102	ENSMMUG00000064112	QRFP	Qrfp
ENSMUSG00000027016	ENSMMUG00000003855	ZNF385B	Zfp385b
ENSMUSG00000042719	ENSMMUG00000013917	NAA25	Naa25
ENSMUSG00000033964	ENSMMUG00000058395	ZBTB41	Zbtb41
ENSMUSG00000026841	ENSMMUG00000012713	FIBCD1	Fibcd1
ENSMUSG00000039342	ENSMMUG00000014314	ANKAR	Ankar
ENSMUSG00000035835	ENSMMUG00000016456	PLPPR3	Plppr3
ENSMUSG00000030208	ENSMMUG00000062238	EMP1	Emp1
ENSMUSG00000017950	ENSMMUG00000006464	HNF4A	Hnf4a
ENSMUSG00000001525	ENSMMUG00000030028	TUBB	Tubb5
ENSMUSG00000028466	ENSMMUG00000016328	CREB3	Creb3
ENSMUSG00000065187	ENSMMUG00000028279		Gm25136
ENSMUSG00000030325	ENSMMUG00000044047	KLRB1	Klrb1c
ENSMUSG00000061607	ENSMMUG00000023685	MDC1	Mdc1
ENSMUSG00000030934	ENSMMUG00000010485	OAT	Oat
ENSMUSG00000028467	ENSMMUG00000016331	GBA2	Gba2
ENSMUSG00000057729	ENSMMUG00000061589	PRTN3	Prtn3
ENSMUSG00000087247	ENSMMUG00000042459	ALKAL1	Alkal1
ENSMUSG00000004113	ENSMMUG00000009187	CACNA1B	Cacna1b
ENSMUSG00000048528	ENSMMUG00000054006	NKX1-2	Nkx1-2
ENSMUSG00000020125	ENSMMUG00000009674	ELANE	Elane
ENSMUSG00000079298	ENSMMUG00000044047	KLRB1	Klrb1b
ENSMUSG00000009076	ENSMMUG00000064854	ZMAT5	Zmat5
ENSMUSG00000046330	ENSMMUG00000019544	RPL37A	Rpl37a
ENSMUSG00000009487	ENSMMUG00000023586	OTOG	Otog
ENSMUSG00000059791	ENSMMUG00000017194	NRM	Nrm
ENSMUSG00000061780	ENSMMUG00000028947	CFD	Cfd
ENSMUSG00000039323	ENSMMUG00000054183	IGFBP2	Igfbp2
ENSMUSG00000029616	ENSMMUG00000054840		Erp29
ENSMUSG00000029616	ENSMMUG00000037458		Erp29
ENSMUSG00000034595	ENSMMUG00000019961	PPP1R18	Ppp1r18
ENSMUSG00000009075	ENSMMUG00000040034	CABP7	Cabp7
ENSMUSG00000026185	ENSMMUG00000041480	IGFBP5	Igfbp5
ENSMUSG00000013833	ENSMMUG00000009677	MED16	Med16
ENSMUSG00000013629	ENSMMUG00000010269	CAD	Cad
ENSMUSG00000070345	ENSMMUG00000004184	HSF5	Hsf5
ENSMUSG00000020831	ENSMMUG00000016266	C16H17orf49	0610010K14Rik
ENSMUSG00000030365	ENSMMUG00000015293	CLEC2D	Clec2i
ENSMUSG00000026182	ENSMMUG00000019257	TNP1	Tnp1
ENSMUSG00000024422	ENSMMUG00000019960	DHX16	Dhx16
ENSMUSG00000078719	ENSMMUG00000056937	MSMP	Msmp
ENSMUSG00000033952	ENSMMUG00000000245	ASPM	Aspm
ENSMUSG00000028469	ENSMMUG00000016334	NPR2	Npr2
ENSMUSG00000119877	ENSMMUG00000024849	U6	Gm24019
ENSMUSG00000035781	ENSMMUG00000009682	R3HDM4	R3hdm4
ENSMUSG00000030946	ENSMMUG00000015215	LHPP	Lhpp
ENSMUSG00000035773	ENSMMUG00000009685	KISS1R	Kiss1r
ENSMUSG00000009471	ENSMMUG00000006400	MYOD1	Myod1
ENSMUSG00000058975	ENSMMUG00000006403	KCNC1	Kcnc1
ENSMUSG00000050705	ENSMMUG00000051407	C6orf136	2310061I04Rik
ENSMUSG00000019564	ENSMMUG00000002278	ARID3A	Arid3a
ENSMUSG00000030839	ENSMMUG00000006405	SERGEF	Sergef
ENSMUSG00000026368	ENSMMUG00000000244	F13B	F13b
ENSMUSG00000066197	ENSMMUG00000055853	GPR139	Gpr139
ENSMUSG00000035754	ENSMMUG00000002638	WDR18	Wdr18
ENSMUSG00000030956	ENSMMUG00000015216	FAM53B	Fam53b
ENSMUSG00000035745	ENSMMUG00000048135	GRIN3B	Grin3b
ENSMUSG00000000320	ENSMMUG00000016264	ALOX12	Alox12
ENSMUSG00000119797	ENSMMUG00000065169	U6	Gm26271
ENSMUSG00000066196	ENSMMUG00000016336	SPAG8	Spag8
ENSMUSG00000013858	ENSMMUG00000013577	TMEM259	Tmem259
ENSMUSG00000032002	ENSMMUG00000007008	DCUN1D5	Dcun1d5
ENSMUSG00000028470	ENSMMUG00000016337	HINT2	Hint2
ENSMUSG00000029461	ENSMMUG00000003142	FAM168A	Fam168a
ENSMUSG00000050578	ENSMMUG00000004253	MMP13	Mmp13
ENSMUSG00000018907	ENSMMUG00000007535		Alox12e
ENSMUSG00000043633	ENSMMUG00000031861	FAM221B	Fam221b
ENSMUSG00000049723	ENSMMUG00000004250	MMP12	Mmp12
ENSMUSG00000119360	ENSMMUG00000065169	U6	Gm25619
ENSMUSG00000034177	ENSMMUG00000007004	RNF43	Rnf43
ENSMUSG00000078716	ENSMMUG00000031865	TMEM8B	Tmem8b
ENSMUSG00000004665	ENSMMUG00000015306	CNN2	Cnn2
ENSMUSG00000055322	ENSMMUG00000013785	TNS1	Tns1
ENSMUSG00000029151	ENSMMUG00000010272	SLC30A3	Slc30a3
ENSMUSG00000087792	ENSMMUG00000064123	U6	Gm25968
ENSMUSG00000024436	ENSMMUG00000006525	MRPS18B	Mrps18b
ENSMUSG00000046450	ENSMMUG00000062401	OR13J1	Or13j1
ENSMUSG00000020485	ENSMMUG00000040655	SUPT4H1	Supt4a
ENSMUSG00000071001	ENSMMUG00000016342	HRCT1	Hrct1
ENSMUSG00000028475	ENSMMUG00000051938	SPAAR	Spaar
ENSMUSG00000028476	ENSMMUG00000022613	RECK	Reck
ENSMUSG00000065420	ENSMMUG00000026982	MIR142	Mir142b
ENSMUSG00000020728	ENSMMUG00000005637	CEP112	Cep112
ENSMUSG00000017679	ENSMMUG00000013968	TTPAL	Ttpal
ENSMUSG00000053856	ENSMMUG00000010506	DNAJC5G	Dnajc5g
ENSMUSG00000026840	ENSMMUG00000002267	LAMC3	Lamc3
ENSMUSG00000039220	ENSMMUG00000006524	PPP1R10	Ppp1r10
ENSMUSG00000019832	ENSMMUG00000059626		Rab32
ENSMUSG00000029452	ENSMMUG00000043209	TMEM116	Tmem116
ENSMUSG00000041620	ENSMMUG00000002037	MMP1	Mmp1b
ENSMUSG00000028480	ENSMMUG00000010213	GLIPR2	Glipr2
ENSMUSG00000043613	ENSMMUG00000004249	MMP3	Mmp3
ENSMUSG00000070999	ENSMMUG00000010214	CCIN	Ccin
ENSMUSG00000020151	ENSMMUG00000011075	PTPRR	Ptprr
ENSMUSG00000028478	ENSMMUG00000006132	CLTA	Clta
ENSMUSG00000077384	ENSMMUG00000024942	U1	Gm22658
ENSMUSG00000077384	ENSMMUG00000025175	U1	Gm22658
ENSMUSG00000077384	ENSMMUG00000023916	U1	Gm22658
ENSMUSG00000031937	ENSMMUG00000061600	VSTM5	Vstm5
ENSMUSG00000031935	ENSMMUG00000013601	MED17	Med17
ENSMUSG00000017707	ENSMMUG00000013969	SERINC3	Serinc3
ENSMUSG00000038762	ENSMMUG00000001886	ABCF1	Abcf1
ENSMUSG00000001864	ENSMMUG00000042881	AIF1L	Aif1l
ENSMUSG00000028479	ENSMMUG00000006135	GNE	Gne
ENSMUSG00000077931	ENSMMUG00000033505	mml-mir-877	Mir877
ENSMUSG00000062438	ENSMMUG00000057575		Adam1b
ENSMUSG00000038500	ENSMMUG00000013893	PRR3	Prr3
ENSMUSG00000072647	ENSMMUG00000057575		Adam1a
ENSMUSG00000031939	ENSMMUG00000011646	TAF1D	Taf1d
ENSMUSG00000062077	ENSMMUG00000010507	TRIM54	Trim54
ENSMUSG00000035268	ENSMMUG00000048521	PKIG	Pkig
ENSMUSG00000024429	ENSMMUG00000020077	GNL1	Gnl1
ENSMUSG00000030960	ENSMMUG00000015217	EEF1AKMT2	Eef1akmt2
ENSMUSG00000017697	ENSMMUG00000010603	ADA	Ada
ENSMUSG00000020317	ENSMMUG00000062425	THEG	Theg
ENSMUSG00000034156	ENSMMUG00000018087	TSPOAP1	Tspoap1
ENSMUSG00000038676	ENSMMUG00000010510	UCN	Ucn
ENSMUSG00000107283	ENSMMUG00000054298	MPV17	Mpv17
ENSMUSG00000027365	ENSMMUG00000008575	TRPM7	Trpm7
ENSMUSG00000040046	ENSMMUG00000006096	TPH1	Tph1
ENSMUSG00000020312	ENSMMUG00000000485		Shc2
ENSMUSG00000065282	ENSMMUG00000025590	SNORA18	Gm24455
ENSMUSG00000088929	ENSMMUG00000035738	SNORD5	Gm24299
ENSMUSG00000065226	ENSMMUG00000026121	SNORA8	Gm25791
ENSMUSG00000065226	ENSMMUG00000037163		Gm25791
ENSMUSG00000065226	ENSMMUG00000025616		Gm25791
ENSMUSG00000064634	ENSMMUG00000024245	SNORA1	Gm22620
ENSMUSG00000064634	ENSMMUG00000028137	SNORA1B	Gm22620
ENSMUSG00000064797	ENSMMUG00000026335		Gm24357
ENSMUSG00000064797	ENSMMUG00000026405	SNORD6	Gm24357
ENSMUSG00000065663	ENSMMUG00000025749	SNORA25	Gm22579
ENSMUSG00000035696	ENSMMUG00000016605	RNF38	Rnf38
ENSMUSG00000046111	ENSMMUG00000008025	CEP295	Cep295
ENSMUSG00000061815	ENSMMUG00000020228	RUFY4	Rufy4
ENSMUSG00000035963	ENSMMUG00000057605	ODF3L2	Odf3l2
ENSMUSG00000020308	ENSMMUG00000008590	TPGS1	Tpgs1
ENSMUSG00000030954	ENSMMUG00000016411	GP2	Gp2
ENSMUSG00000019966	ENSMMUG00000051340	KITLG	Kitl
ENSMUSG00000026180	ENSMMUG00000013400	CXCR2	Cxcr2
ENSMUSG00000048480	ENSMMUG00000019351	CXCR1	Cxcr1
ENSMUSG00000052726	ENSMMUG00000021082	KCNT2	Kcnt2
ENSMUSG00000029454	ENSMMUG00000022353	MAPKAPK5	Mapkapk5
ENSMUSG00000030965	ENSMMUG00000012501	ABRAXAS2	Abraxas2
ENSMUSG00000036676	ENSMMUG00000015864	TMTC3	Tmtc3
ENSMUSG00000045409	ENSMMUG00000011682	TRIM39	Trim39
ENSMUSG00000000142	ENSMMUG00000060015	AXIN2	Axin2
ENSMUSG00000033740	ENSMMUG00000008439	ST18	St18
ENSMUSG00000008318	ENSMMUG00000003140	RELT	Relt
ENSMUSG00000023083	ENSMMUG00000008799	HLA-F	H2-M10.2
ENSMUSG00000024448	ENSMMUG00000008799	HLA-F	H2-M10.1
ENSMUSG00000119031	ENSMMUG00000060477	U6	Gm24149
ENSMUSG00000119031	ENSMMUG00000063011	U6	Gm24149
ENSMUSG00000035683	ENSMMUG00000003782	MELK	Melk
ENSMUSG00000009073	ENSMMUG00000010311	NF2	Nf2
ENSMUSG00000077506	ENSMMUG00000028083		Scarna9
ENSMUSG00000077506	ENSMMUG00000028064		Scarna9
ENSMUSG00000077394	ENSMMUG00000025758		Gm24339
ENSMUSG00000019971	ENSMMUG00000015862	CEP290	Cep290
ENSMUSG00000006763	ENSMMUG00000014377	SAAL1	Saal1
ENSMUSG00000032440	ENSMMUG00000010031	TGFBR2	Tgfbr2
ENSMUSG00000027656	ENSMMUG00000045256	CCN5	Ccn5
ENSMUSG00000014030	ENSMMUG00000019639	PAX5	Pax5
ENSMUSG00000035226	ENSMMUG00000050253	RIMS4	Rims4
ENSMUSG00000001855	ENSMMUG00000021724	NUP214	Nup214
ENSMUSG00000035047	ENSMMUG00000011951	KRI1	Kri1
ENSMUSG00000074199	ENSMMUG00000002694	KRTDAP	Krtdap
ENSMUSG00000096472	ENSMMUG00000011953	CDKN2D	Cdkn2d
ENSMUSG00000003309	ENSMMUG00000016593	AP1M2	Ap1m2
ENSMUSG00000040017	ENSMMUG00000017960	SAA4	Saa4
ENSMUSG00000046567	ENSMMUG00000015860	C11H12orf29	4930430F08Rik
ENSMUSG00000030967	ENSMMUG00000022028	ZRANB1	Zranb1
ENSMUSG00000042647	ENSMMUG00000008336	ACAD10	Acad12
ENSMUSG00000035649	ENSMMUG00000007421	ZCCHC7	Zcchc7
ENSMUSG00000005442	ENSMMUG00000012174	CIC	Cic
ENSMUSG00000018326	ENSMMUG00000013206	YWHAB	Ywhab
ENSMUSG00000106864	ENSMMUG00000010505	GTF3C2	Gtf3c2
ENSMUSG00000057193	ENSMMUG00000003744	SLC44A2	Slc44a2
ENSMUSG00000056912	ENSMMUG00000015859	C11H12orf50	1700017N19Rik
ENSMUSG00000035637	ENSMMUG00000045930	GRHPR	Grhpr
ENSMUSG00000047720	ENSMMUG00000050862		Clec2m
ENSMUSG00000053063	ENSMMUG00000064944	CLEC12A	Clec12a
ENSMUSG00000054582	ENSMMUG00000013209	PABPC1L	Pabpc1l
ENSMUSG00000049657	ENSMMUG00000017894	ZBTB5	Zbtb5
ENSMUSG00000030158	ENSMMUG00000002954	CLEC12B	Clec12b
ENSMUSG00000050592	ENSMMUG00000021278	FAM78A	Fam78a
ENSMUSG00000028318	ENSMMUG00000017892	POLR1E	Polr1e
ENSMUSG00000030159	ENSMMUG00000002955	CLEC1B	Clec1b
ENSMUSG00000051373	ENSMMUG00000047768	PLPP7	Plpp7
ENSMUSG00000091779	ENSMMUG00000012884	ALYREF	Gm21293
ENSMUSG00000018322	ENSMMUG00000013211	TOMM34	Tomm34
ENSMUSG00000097427	ENSMMUG00000012884	ALYREF	Gm6763
ENSMUSG00000097878	ENSMMUG00000012884	ALYREF	Gm8764
ENSMUSG00000097550	ENSMMUG00000012884	ALYREF	Gm21304
ENSMUSG00000009350	ENSMMUG00000002266	MPO	Mpo
ENSMUSG00000118759	ENSMMUG00000026644	U6	Gm25457
ENSMUSG00002075391	ENSMMUG00000025504	Y_RNA	Gm56322
ENSMUSG00002075391	ENSMMUG00000027680	Y_RNA	Gm56322
ENSMUSG00002075391	ENSMMUG00000062437	Y_RNA	Gm56322
ENSMUSG00002075391	ENSMMUG00000025934	Y_RNA	Gm56322
ENSMUSG00002075391	ENSMMUG00000027775	Y_RNA	Gm56322
ENSMUSG00002075391	ENSMMUG00000047460	Y_RNA	Gm56322
ENSMUSG00002075391	ENSMMUG00000037304	Y_RNA	Gm56322
ENSMUSG00002075391	ENSMMUG00000026326	Y_RNA	Gm56322
ENSMUSG00000007107	ENSMMUG00000017833	ATP1A4	Atp1a4
ENSMUSG00000094144	ENSMMUG00000012884	ALYREF	Gm21312
ENSMUSG00000046080	ENSMMUG00000005833	CLEC9A	Clec9a
ENSMUSG00000095022	ENSMMUG00000012884	ALYREF	Gm20765
ENSMUSG00000090854	ENSMMUG00000012884	ALYREF	Gm4340
ENSMUSG00000032178	ENSMMUG00000014673	ILF3	Ilf3
ENSMUSG00000091101	ENSMMUG00000012884	ALYREF	Gm4302
ENSMUSG00000112931	ENSMMUG00000012884	ALYREF	Gm4303
ENSMUSG00000112856	ENSMMUG00000012884	ALYREF	Gm4305
ENSMUSG00000096744	ENSMMUG00000012884	ALYREF	Gm4307
ENSMUSG00000095673	ENSMMUG00000012884	ALYREF	Gm4308
ENSMUSG00000027011	ENSMMUG00000008069	UBE2E3	Ube2e3
ENSMUSG00000096640	ENSMMUG00000012884	ALYREF	Gm4312
ENSMUSG00000026361	ENSMMUG00000022647	CDC73	Cdc73
ENSMUSG00000033082	ENSMMUG00000005832	CLEC1A	Clec1a
ENSMUSG00000018209	ENSMMUG00000013212	STK4	Stk4
ENSMUSG00000074115	ENSMMUG00000060306		Saa1
ENSMUSG00000074115	ENSMMUG00000011177		Saa1
ENSMUSG00000029456	ENSMMUG00000008336	ACAD10	Acad10
ENSMUSG00000048232	ENSMMUG00000017886	FBXO10	Fbxo10
ENSMUSG00000030963	ENSMMUG00000006935	UMOD	Umod
ENSMUSG00000079293	ENSMMUG00000002192	CLEC7A	Clec7a
ENSMUSG00000020310	ENSMMUG00000008589	MADCAM1	Madcam1
ENSMUSG00000040164	ENSMMUG00000013214	KCNS1	Kcns1
ENSMUSG00000006304	ENSMMUG00000022808	ARPC2	Arpc2
ENSMUSG00000089997	ENSMMUG00000006343	CFAP92	1810020O05Rik
ENSMUSG00000040154	ENSMMUG00000013216	WFDC5	Wfdc5
ENSMUSG00000020599	ENSMMUG00000014521	RGS9	Rgs9
ENSMUSG00000068263	ENSMMUG00000047061	EFCC1	Efcc1
ENSMUSG00000062075	ENSMMUG00000001192	LMNB2	Lmnb2
ENSMUSG00000042845	ENSMMUG00000013217	WFDC12	Wfdc12
ENSMUSG00000001998	ENSMMUG00000015159	AP4E1	Ap4e1
ENSMUSG00000030054	ENSMMUG00000019799	GP9	Gp9
ENSMUSG00000051314	ENSMMUG00000002695	FFAR2	Ffar2
ENSMUSG00000035615	ENSMMUG00000005902	FRMPD1	Frmpd1
ENSMUSG00000019429	ENSMMUG00000058931		Ffar3
ENSMUSG00000033849	ENSMMUG00000022648	B3GALT2	B3galt2
ENSMUSG00000030056	ENSMMUG00000011580	ISY1	Isy1
ENSMUSG00000057465	ENSMMUG00000060306		Saa2
ENSMUSG00000057465	ENSMMUG00000011177		Saa2
ENSMUSG00000064272	ENSMMUG00000065075	GPBAR1	Gpbar1
ENSMUSG00000015312	ENSMMUG00000003468	GADD45B	Gadd45b
ENSMUSG00000037736	ENSMMUG00000007805	LIMCH1	Limch1
ENSMUSG00000038034	ENSMMUG00000031542	IGSF8	Igsf8
ENSMUSG00000048240	ENSMMUG00000065054	GNG7	Gng7
ENSMUSG00000044453	ENSMMUG00000062200	FFAR1	Ffar1
ENSMUSG00000030968	ENSMMUG00000006938	PDILT	Pdilt
ENSMUSG00000005447	ENSMMUG00000012172		Pafah1b3
ENSMUSG00000005447	ENSMMUG00000021893		Pafah1b3
ENSMUSG00000034285	ENSMMUG00000045556	NIPSNAP1	Nipsnap1
ENSMUSG00000006299	ENSMMUG00000022812	AAMP	Aamp
ENSMUSG00000035601	ENSMMUG00000008662	TRMT10B	Trmt10b
ENSMUSG00000046822	ENSMMUG00000040263	SLC39A3	Slc39a3
ENSMUSG00000030057	ENSMMUG00000058753	CNBP	Cnbp
ENSMUSG00000004937	ENSMMUG00000007265	SGTA	Sgta
ENSMUSG00000040132	ENSMMUG00000017560	SEMG2	Semg1
ENSMUSG00000040132	ENSMMUG00000062738		Semg1
ENSMUSG00000027195	ENSMMUG00000018465	HSD17B12	Hsd17b12
ENSMUSG00000058741	ENSMMUG00000012171	PRR19	Prr19
ENSMUSG00000032875	ENSMMUG00000003139	ARHGEF17	Arhgef17
ENSMUSG00000018919	ENSMMUG00000012996	TM4SF5	Tm4sf5
ENSMUSG00000028322	ENSMMUG00000008665	EXOSC3	Exosc3
ENSMUSG00000009356	ENSMMUG00000002264	LPO	Lpo
ENSMUSG00000002825	ENSMMUG00000028882	QTRT1	Qtrt1
ENSMUSG00000050383	ENSMMUG00000017560	SEMG2	Svs3b
ENSMUSG00000050383	ENSMMUG00000062738		Svs3b
ENSMUSG00000035572	ENSMMUG00000047381	DCAF10	Dcaf10
ENSMUSG00000106336	ENSMMUG00000026956	mml-mir-129-2	Mir129b
ENSMUSG00000017003	ENSMMUG00000017560	SEMG2	Svs3a
ENSMUSG00000017003	ENSMMUG00000062738		Svs3a
ENSMUSG00000027009	ENSMMUG00000000300	ITGA4	Itga4
ENSMUSG00000020611	ENSMMUG00000016371	GNA13	Gna13
ENSMUSG00000004929	ENSMMUG00000007268	THOP1	Thop1
